#alpha/T		 f_A	 	 f_B	 	  f_V	 	    sum
25662.008431		 -2.600853	 2.542192	 -0.095659	 -0.249980
28228.209274		 -2.601166	 2.542739	 -0.095659	 -0.249745
31051.030201		 -2.601450	 2.543236	 -0.095659	 -0.249532
34156.133222		 -2.601708	 2.543689	 -0.095659	 -0.249336
37571.746544		 -2.601943	 2.544101	 -0.095658	 -0.249159
41328.921198		 -2.602156	 2.544476	 -0.095658	 -0.248997
45461.813318		 -2.602350	 2.544817	 -0.095658	 -0.248849
50007.994650		 -2.602526	 2.545128	 -0.095658	 -0.248714
55008.794115		 -2.602686	 2.545410	 -0.095658	 -0.248592
60509.673526		 -2.602831	 2.545667	 -0.095658	 -0.248480
66560.640879		 -2.602964	 2.545901	 -0.095658	 -0.248378
73216.704967		 -2.603084	 2.546113	 -0.095658	 -0.248286
80538.375463		 -2.603193	 2.546307	 -0.095657	 -0.248201
88592.213010		 -2.603293	 2.546483	 -0.095657	 -0.248125
97451.434311		 -2.603383	 2.546643	 -0.095657	 -0.248055
107196.577742		 -2.603465	 2.546788	 -0.095657	 -0.247991
117916.235516		 -2.603540	 2.546921	 -0.095657	 -0.247934
129707.859067		 -2.603608	 2.547041	 -0.095657	 -0.247881
142678.644974		 -2.603669	 2.547150	 -0.095657	 -0.247833
156946.509471		 -2.603725	 2.547250	 -0.095657	 -0.247790
172641.160419		 -2.603776	 2.547340	 -0.095657	 -0.247750
189905.276460		 -2.603823	 2.547423	 -0.095657	 -0.247714
